step,epoch,metric,value,run_name,run_label,run_id
49,0,grpo/speed/rollout_time_sec,28.777309412136674,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
50,0,grpo/speed/rollout_time_sec,29.734034467488527,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
51,0,grpo/speed/rollout_time_sec,29.175305508077145,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
52,0,grpo/speed/rollout_time_sec,30.0559308975935,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
53,0,grpo/speed/rollout_time_sec,29.795493120327592,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
54,0,grpo/speed/rollout_time_sec,29.652592286467552,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
55,0,grpo/speed/rollout_time_sec,28.674318870529532,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
56,0,grpo/speed/rollout_time_sec,29.763125898316503,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
57,0,grpo/speed/rollout_time_sec,29.120416466146708,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
58,0,grpo/speed/rollout_time_sec,29.173892688006163,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
59,0,grpo/speed/rollout_time_sec,29.73297495394945,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
60,0,grpo/speed/rollout_time_sec,29.394974103197455,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
61,0,grpo/speed/rollout_time_sec,30.032844683155417,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
62,0,grpo/speed/rollout_time_sec,27.305027870461345,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
63,0,grpo/speed/rollout_time_sec,26.61673340946436,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
64,0,grpo/speed/rollout_time_sec,30.870172064751387,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
65,0,grpo/speed/rollout_time_sec,29.969805378466845,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
66,0,grpo/speed/rollout_time_sec,30.09678159840405,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
67,0,grpo/speed/rollout_time_sec,29.736556343734264,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
68,0,grpo/speed/rollout_time_sec,29.759274331852794,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
69,0,grpo/speed/rollout_time_sec,28.26390822790563,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
70,0,grpo/speed/rollout_time_sec,28.589534172788262,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
71,0,grpo/speed/rollout_time_sec,28.727669168263674,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
72,0,grpo/speed/rollout_time_sec,30.343576475977898,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
73,0,grpo/speed/rollout_time_sec,26.616974018514156,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
74,0,grpo/speed/rollout_time_sec,28.31444476544857,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
75,0,grpo/speed/rollout_time_sec,28.690686648711562,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
76,0,grpo/speed/rollout_time_sec,28.35692498087883,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
77,0,grpo/speed/rollout_time_sec,28.5657399315387,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
78,0,grpo/speed/rollout_time_sec,26.361282793805003,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
79,0,grpo/speed/rollout_time_sec,28.196167645975947,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
80,0,grpo/speed/rollout_time_sec,27.847489651292562,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
81,0,grpo/speed/rollout_time_sec,29.458519065752625,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
82,0,grpo/speed/rollout_time_sec,29.081304151564837,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
83,0,grpo/speed/rollout_time_sec,28.896928625181317,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
84,0,grpo/speed/rollout_time_sec,28.893710331991315,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
85,0,grpo/speed/rollout_time_sec,26.24078876711428,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
86,0,grpo/speed/rollout_time_sec,29.02938138321042,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
87,0,grpo/speed/rollout_time_sec,28.662240335717797,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
88,0,grpo/speed/rollout_time_sec,28.515822963789105,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
89,0,grpo/speed/rollout_time_sec,27.864042710512877,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
90,0,grpo/speed/rollout_time_sec,28.636492801830173,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
91,0,grpo/speed/rollout_time_sec,27.394939554855227,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
92,0,grpo/speed/rollout_time_sec,27.181899581104517,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
93,0,grpo/speed/rollout_time_sec,27.82124429382384,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
94,0,grpo/speed/rollout_time_sec,28.672433802857995,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
95,0,grpo/speed/rollout_time_sec,28.009375117719173,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
96,0,grpo/speed/rollout_time_sec,28.848357804119587,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
97,0,grpo/speed/rollout_time_sec,27.765699982643127,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
98,0,grpo/speed/rollout_time_sec,29.392785048112273,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
99,0,grpo/speed/rollout_time_sec,26.956279197707772,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
100,0,grpo/speed/rollout_time_sec,24.51357412710786,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
101,0,grpo/speed/rollout_time_sec,27.55082044377923,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
102,0,grpo/speed/rollout_time_sec,28.38970699161291,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
103,0,grpo/speed/rollout_time_sec,28.37432069890201,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
104,0,grpo/speed/rollout_time_sec,27.52993114106357,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
105,0,grpo/speed/rollout_time_sec,24.94556087628007,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
106,0,grpo/speed/rollout_time_sec,27.932292511686683,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
107,0,grpo/speed/rollout_time_sec,27.802582398056984,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
108,0,grpo/speed/rollout_time_sec,27.20208766683936,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
109,0,grpo/speed/rollout_time_sec,27.404483972117305,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
110,0,grpo/speed/rollout_time_sec,28.72220203280449,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
111,0,grpo/speed/rollout_time_sec,28.00158596970141,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
112,0,grpo/speed/rollout_time_sec,26.70629857853055,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
113,0,grpo/speed/rollout_time_sec,27.78647338785231,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
114,0,grpo/speed/rollout_time_sec,28.468383759260178,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
115,0,grpo/speed/rollout_time_sec,25.920305214822292,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
116,0,grpo/speed/rollout_time_sec,27.3502455689013,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
117,0,grpo/speed/rollout_time_sec,26.631702242419124,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
118,0,grpo/speed/rollout_time_sec,27.62169011682272,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
119,0,grpo/speed/rollout_time_sec,27.841679701581597,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
120,0,grpo/speed/rollout_time_sec,27.66364817880094,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
121,0,grpo/speed/rollout_time_sec,27.532931715250015,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
122,0,grpo/speed/rollout_time_sec,26.958933632820845,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
123,0,grpo/speed/rollout_time_sec,26.316194124519825,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
124,0,grpo/speed/rollout_time_sec,26.830222323536873,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
125,0,grpo/speed/rollout_time_sec,26.90268000215292,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
126,0,grpo/speed/rollout_time_sec,26.923148116096854,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
127,0,grpo/speed/rollout_time_sec,27.683527940884233,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
128,0,grpo/speed/rollout_time_sec,27.59435774758458,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
129,0,grpo/speed/rollout_time_sec,27.239756295457482,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
130,0,grpo/speed/rollout_time_sec,27.154173796996474,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
131,0,grpo/speed/rollout_time_sec,28.312786143273115,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
132,0,grpo/speed/rollout_time_sec,28.26109993085265,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
133,0,grpo/speed/rollout_time_sec,28.663526410236955,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
134,1,grpo/speed/rollout_time_sec,28.523031655699015,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
135,1,grpo/speed/rollout_time_sec,25.095764633268118,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
136,1,grpo/speed/rollout_time_sec,25.880210895091295,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
137,1,grpo/speed/rollout_time_sec,26.76824140921235,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
138,1,grpo/speed/rollout_time_sec,24.322608655318618,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
139,1,grpo/speed/rollout_time_sec,25.9990461114794,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
140,1,grpo/speed/rollout_time_sec,26.47360560670495,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
141,1,grpo/speed/rollout_time_sec,25.158708656206727,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
142,1,grpo/speed/rollout_time_sec,26.62894276343286,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
143,1,grpo/speed/rollout_time_sec,25.990466818213463,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
144,1,grpo/speed/rollout_time_sec,27.436405703425407,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
145,1,grpo/speed/rollout_time_sec,24.765496723353863,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
146,1,grpo/speed/rollout_time_sec,25.22568511404097,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
147,1,grpo/speed/rollout_time_sec,27.804917719215155,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
148,1,grpo/speed/rollout_time_sec,26.0119611248374,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
149,1,grpo/speed/rollout_time_sec,27.560067996382713,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
150,1,grpo/speed/rollout_time_sec,27.75997234135866,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
151,1,grpo/speed/rollout_time_sec,26.513216715306044,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
152,1,grpo/speed/rollout_time_sec,25.410226611420512,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
153,1,grpo/speed/rollout_time_sec,26.803342012688518,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
154,1,grpo/speed/rollout_time_sec,26.992281951010227,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
155,1,grpo/speed/rollout_time_sec,27.08414293266833,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
156,1,grpo/speed/rollout_time_sec,26.67529744282365,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
157,1,grpo/speed/rollout_time_sec,27.430759413167834,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
158,1,grpo/speed/rollout_time_sec,28.656891653314233,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
159,1,grpo/speed/rollout_time_sec,27.94117565266788,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
160,1,grpo/speed/rollout_time_sec,26.598166225478053,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
161,1,grpo/speed/rollout_time_sec,24.45504636131227,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
162,1,grpo/speed/rollout_time_sec,25.950038762763143,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
163,1,grpo/speed/rollout_time_sec,27.206454686820507,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
164,1,grpo/speed/rollout_time_sec,24.607902688905597,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
165,1,grpo/speed/rollout_time_sec,27.568247029557824,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
166,1,grpo/speed/rollout_time_sec,27.677598336711526,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
167,1,grpo/speed/rollout_time_sec,27.989595534279943,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
168,1,grpo/speed/rollout_time_sec,25.120471760630608,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
169,1,grpo/speed/rollout_time_sec,27.6259690746665,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
170,1,grpo/speed/rollout_time_sec,26.72141432762146,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
171,1,grpo/speed/rollout_time_sec,28.00476597622037,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
172,1,grpo/speed/rollout_time_sec,27.440820787101984,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
173,1,grpo/speed/rollout_time_sec,25.81624187901616,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
174,1,grpo/speed/rollout_time_sec,25.718220591545105,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
175,1,grpo/speed/rollout_time_sec,25.412141440436244,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
176,1,grpo/speed/rollout_time_sec,26.212895011529326,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
177,1,grpo/speed/rollout_time_sec,26.405564568936825,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
178,1,grpo/speed/rollout_time_sec,26.434441858902574,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
179,1,grpo/speed/rollout_time_sec,27.823950799182057,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
180,1,grpo/speed/rollout_time_sec,26.61430655606091,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
181,1,grpo/speed/rollout_time_sec,26.227874737232924,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
182,1,grpo/speed/rollout_time_sec,24.296257235109806,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
183,1,grpo/speed/rollout_time_sec,26.33644792623818,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
184,1,grpo/speed/rollout_time_sec,25.019584361463785,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
185,1,grpo/speed/rollout_time_sec,26.84239816106856,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
186,1,grpo/speed/rollout_time_sec,26.694315878674388,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
187,1,grpo/speed/rollout_time_sec,24.831891737878323,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
188,1,grpo/speed/rollout_time_sec,25.147473346441984,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
189,1,grpo/speed/rollout_time_sec,28.003579679876566,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
190,1,grpo/speed/rollout_time_sec,27.520645882934332,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
191,1,grpo/speed/rollout_time_sec,27.4818501137197,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
192,1,grpo/speed/rollout_time_sec,28.404692333191633,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
193,1,grpo/speed/rollout_time_sec,25.81566116400063,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
194,1,grpo/speed/rollout_time_sec,25.53125867061317,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
195,1,grpo/speed/rollout_time_sec,26.51050728559494,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
196,1,grpo/speed/rollout_time_sec,25.76200146973133,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
197,1,grpo/speed/rollout_time_sec,27.906659930944443,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
198,1,grpo/speed/rollout_time_sec,26.60837297514081,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
199,1,grpo/speed/rollout_time_sec,27.188618374988437,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
200,1,grpo/speed/rollout_time_sec,27.00075443275273,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
201,1,grpo/speed/rollout_time_sec,27.760697839781642,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
202,1,grpo/speed/rollout_time_sec,26.544154509902,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
203,1,grpo/speed/rollout_time_sec,28.37315921857953,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
204,1,grpo/speed/rollout_time_sec,27.489441817626357,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
205,1,grpo/speed/rollout_time_sec,26.25854674912989,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
206,1,grpo/speed/rollout_time_sec,24.987493466585875,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
207,1,grpo/speed/rollout_time_sec,26.83572220802307,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
208,1,grpo/speed/rollout_time_sec,23.735576655715704,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
209,1,grpo/speed/rollout_time_sec,26.455204118043184,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
210,1,grpo/speed/rollout_time_sec,27.858861392363906,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
211,1,grpo/speed/rollout_time_sec,25.159906828776002,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
212,1,grpo/speed/rollout_time_sec,26.517822712659836,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
213,1,grpo/speed/rollout_time_sec,26.329692585393786,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
214,1,grpo/speed/rollout_time_sec,28.780885566025972,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
215,1,grpo/speed/rollout_time_sec,26.629065204411745,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
216,1,grpo/speed/rollout_time_sec,25.453523771837354,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
217,1,grpo/speed/rollout_time_sec,28.01419479586184,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
218,1,grpo/speed/rollout_time_sec,27.343757329508662,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
219,1,grpo/speed/rollout_time_sec,26.62538678944111,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
220,1,grpo/speed/rollout_time_sec,26.98574479855597,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
221,1,grpo/speed/rollout_time_sec,28.538914928212762,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
222,1,grpo/speed/rollout_time_sec,26.126797823235393,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
223,1,grpo/speed/rollout_time_sec,25.0112491119653,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
224,1,grpo/speed/rollout_time_sec,27.845306584611535,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
225,1,grpo/speed/rollout_time_sec,27.29836417734623,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
226,1,grpo/speed/rollout_time_sec,25.424444060772657,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
227,1,grpo/speed/rollout_time_sec,27.91696657985449,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
228,1,grpo/speed/rollout_time_sec,26.623561188578606,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
229,1,grpo/speed/rollout_time_sec,26.10703892633319,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
230,1,grpo/speed/rollout_time_sec,25.23620946891606,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
231,1,grpo/speed/rollout_time_sec,29.008233597502112,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
232,1,grpo/speed/rollout_time_sec,26.784704096615314,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
233,1,grpo/speed/rollout_time_sec,26.99674022011459,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
234,1,grpo/speed/rollout_time_sec,27.372974708676338,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
235,1,grpo/speed/rollout_time_sec,26.72132937051356,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
236,1,grpo/speed/rollout_time_sec,26.865633819252253,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
237,1,grpo/speed/rollout_time_sec,29.145432887598872,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
238,1,grpo/speed/rollout_time_sec,26.108445703983307,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
239,1,grpo/speed/rollout_time_sec,27.485675072297454,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
240,1,grpo/speed/rollout_time_sec,27.671972274780273,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
241,1,grpo/speed/rollout_time_sec,26.266195479780436,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
242,1,grpo/speed/rollout_time_sec,24.537880996242166,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
