step,epoch,metric,value,run_name,run_label,run_key,run_id
228,1,grpo/train/kl,2.093451738357544,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
229,1,grpo/train/kl,1.8185315132141113,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
230,1,grpo/train/kl,2.4811487197875977,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
231,1,grpo/train/kl,2.918140411376953,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
232,1,grpo/train/kl,2.6997060775756836,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
233,1,grpo/train/kl,3.1000256538391113,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
234,2,grpo/train/kl,2.628523588180542,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
235,2,grpo/train/kl,2.142353057861328,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
236,2,grpo/train/kl,2.8690555095672607,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
237,2,grpo/train/kl,2.2022714614868164,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
238,2,grpo/train/kl,2.8891024589538574,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
239,2,grpo/train/kl,3.3694326877593994,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
240,2,grpo/train/kl,1.9004679918289185,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
241,2,grpo/train/kl,2.8996825218200684,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
242,2,grpo/train/kl,2.3822460174560547,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
243,2,grpo/train/kl,2.7099404335021973,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
244,2,grpo/train/kl,1.7355800867080688,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
245,2,grpo/train/kl,2.948580265045166,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
246,2,grpo/train/kl,3.5534467697143555,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
247,2,grpo/train/kl,2.385309934616089,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
248,2,grpo/train/kl,3.3227572441101074,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
249,2,grpo/train/kl,2.526303291320801,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
250,2,grpo/train/kl,3.859760284423828,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
251,2,grpo/train/kl,2.653475046157837,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
252,2,grpo/train/kl,2.6686620712280273,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
253,2,grpo/train/kl,3.419370174407959,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
254,2,grpo/train/kl,5.607895851135254,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
255,2,grpo/train/kl,3.5683305263519287,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
256,2,grpo/train/kl,3.441965103149414,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
257,2,grpo/train/kl,3.8252272605895996,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
258,2,grpo/train/kl,4.057013511657715,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
259,2,grpo/train/kl,5.327809810638428,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
260,2,grpo/train/kl,1.8393739461898804,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
261,2,grpo/train/kl,4.178074359893799,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
262,2,grpo/train/kl,3.6589319705963135,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
263,2,grpo/train/kl,3.653404712677002,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
264,2,grpo/train/kl,4.366661548614502,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
265,2,grpo/train/kl,3.505657434463501,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
266,2,grpo/train/kl,4.000461578369141,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
267,2,grpo/train/kl,4.817189693450928,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
268,2,grpo/train/kl,5.578240394592285,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
269,2,grpo/train/kl,4.6791090965271,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
270,2,grpo/train/kl,4.272867679595947,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
271,2,grpo/train/kl,3.9463248252868652,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
272,2,grpo/train/kl,4.050140857696533,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
273,2,grpo/train/kl,6.3092122077941895,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
1,0,grpo/train/reward,0.512499988079071,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
2,0,grpo/train/reward,0.25,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
3,0,grpo/train/reward,0.5,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
4,0,grpo/train/reward,0.5,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
5,0,grpo/train/reward,1.0,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
6,0,grpo/train/reward,0.5,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
7,0,grpo/train/reward,0.25,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
8,0,grpo/train/reward,0.5,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
9,0,grpo/train/reward,0.5,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
10,0,grpo/train/reward,0.25,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
11,0,grpo/train/reward,0.5,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
12,0,grpo/train/reward,1.0125000476837158,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
13,0,grpo/train/reward,0.25,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
14,0,grpo/train/reward,0.5,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
15,0,grpo/train/reward,0.0,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
16,0,grpo/train/reward,0.762499988079071,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
17,0,grpo/train/reward,1.0,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
18,0,grpo/train/reward,0.5,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
19,0,grpo/train/reward,0.012500000186264515,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
20,0,grpo/train/reward,0.0,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
21,0,grpo/train/reward,0.75,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
22,0,grpo/train/reward,0.0,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
23,0,grpo/train/reward,0.25,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
24,0,grpo/train/reward,1.0,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
25,0,grpo/train/reward,0.0,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
26,0,grpo/train/reward,0.25,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
27,0,grpo/train/reward,0.75,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
28,0,grpo/train/reward,0.75,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
29,0,grpo/train/reward,1.0374999046325684,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
30,0,grpo/train/reward,0.25,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
31,0,grpo/train/reward,0.0,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
32,0,grpo/train/reward,0.512499988079071,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
33,0,grpo/train/reward,0.75,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
34,0,grpo/train/reward,0.762499988079071,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
35,0,grpo/train/reward,0.5,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
36,0,grpo/train/reward,0.75,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
37,0,grpo/train/reward,0.012500000186264515,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
38,0,grpo/train/reward,0.762499988079071,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
39,0,grpo/train/reward,0.25,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
40,0,grpo/train/reward,1.024999976158142,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
41,0,grpo/train/reward,0.75,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
42,0,grpo/train/reward,1.024999976158142,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
43,0,grpo/train/reward,1.0374999046325684,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
44,0,grpo/train/reward,0.26249998807907104,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
45,0,grpo/train/reward,0.5249999761581421,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
46,0,grpo/train/reward,0.2749999761581421,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
47,0,grpo/train/reward,0.762499988079071,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
48,0,grpo/train/reward,0.02500000037252903,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
49,0,grpo/train/reward,1.024999976158142,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
50,0,grpo/train/reward,1.0374999046325684,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
51,0,grpo/train/reward,1.0374999046325684,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
52,0,grpo/train/reward,0.5249999761581421,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
53,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
54,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
55,0,grpo/train/reward,0.7874999642372131,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
56,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
57,0,grpo/train/reward,0.5499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
58,0,grpo/train/reward,0.5499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
59,0,grpo/train/reward,0.7874999642372131,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
60,0,grpo/train/reward,0.7999999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
61,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
62,0,grpo/train/reward,0.5499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
63,0,grpo/train/reward,0.5499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
64,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
65,0,grpo/train/reward,0.5499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
66,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
67,0,grpo/train/reward,1.0374999046325684,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
68,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
69,0,grpo/train/reward,0.7999999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
70,0,grpo/train/reward,0.05000000074505806,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
71,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
72,0,grpo/train/reward,0.7999999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
73,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
74,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
75,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
76,0,grpo/train/reward,0.012500000186264515,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
77,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
78,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
79,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
80,0,grpo/train/reward,0.05000000074505806,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
81,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
82,0,grpo/train/reward,0.7999999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
83,0,grpo/train/reward,0.29999998211860657,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
84,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
85,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
86,0,grpo/train/reward,0.05000000074505806,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
87,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
88,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
89,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
90,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
91,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
92,0,grpo/train/reward,0.7999999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
93,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
94,0,grpo/train/reward,0.7999999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
95,0,grpo/train/reward,0.05000000074505806,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
96,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
97,0,grpo/train/reward,0.2749999761581421,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
98,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
99,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
100,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
101,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
102,0,grpo/train/reward,0.5499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
103,0,grpo/train/reward,0.7999999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
104,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
105,0,grpo/train/reward,0.7999999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
106,0,grpo/train/reward,0.5374999642372131,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
107,0,grpo/train/reward,0.05000000074505806,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
108,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
109,0,grpo/train/reward,0.5499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
110,0,grpo/train/reward,1.0374999046325684,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
111,0,grpo/train/reward,0.7999999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
112,0,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
113,0,grpo/train/reward,0.5499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
114,0,grpo/train/reward,0.7999999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
115,0,grpo/train/reward,0.7999999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
116,0,grpo/train/reward,0.7999999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
117,0,grpo/train/reward,0.5499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
118,1,grpo/train/reward,1.0499999523162842,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
119,1,grpo/train/reward,0.29999998211860657,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
120,1,grpo/train/reward,0.2749999761581421,grpo_vllm_colocate_3epoch_grpo_256,"vLLM colocate, GRPO loss, 256 tokens",vllm_colocate_grpo_256,o2na6bht
